brand,model,year,mileage_km,city,price,price_type,transmission,body_color,inside_color,body_status,engine_liter,link
مزدا,مزدا، 3 قدیم,2007,338000,اصفهان / کوی گلزار,2100000000.0,lumpsum,اتوماتیک,خاکستری,-,دو لکه رنگ,2.0,https://bama.ir/car/detail-d1ekwaih-mazda-3ir-type3-1386
جک,جک، جی 4,2022,91000,ساوه,1900000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-xe2jzozm-jac-j4-1401
سمند,سمند، سورن,2026,0,ارومیه,1990000000.0,lumpsum,دنده ای,سفید,سفید,بدون رنگ,1.7,https://bama.ir/car/detail-gv8vn1ah-samand-soren-pluscng-1405
سمند,سمند، سورن,2025,0,ری,1650000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.8,https://bama.ir/car/detail-4oxcjer2-samand-soren-plusxu7p-1404
ام جی,ام جی، 360,2019,158000,تهران / شهرک کیانشهر,2700000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-tdmnxo3w-mg-360-atturbo-1398
فونیکس,فونیکس، تیگو 7 پرو,2024,34000,تهران / سپهر,4730000000.0,lumpsum,اتوماتیک,مشکی,مشکی,خط و خش جزئی,1.5,https://bama.ir/car/detail-4virka1w-fownix-tiggo7pro-premium-1403
سمند,سمند، LX,2009,280000,اصفهان / چهار باغ بالا,880000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.8,https://bama.ir/car/detail-set4abz7-samand-lx-basic-1388
کیا,کیا، اسپورتیج,2015,86000,تهران / سیدخندان,6200000000.0,lumpsum,اتوماتیک,سفید صدفی,مشکی,بدون رنگ,2.4,https://bama.ir/car/detail-ef9806s1-kia-sportage-basic-2015
کوییک,کوییک، اتوماتیک پلاس,2022,23000,تهران / حکمت,1200000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-7vhnd8ye-quick-atfullplus-1401
پژو,پژو، 206,2004,334000,اصفهان / آذر,556000000.0,lumpsum,دنده ای,نقره ای,مشکی,یک لکه رنگ,1.4,https://bama.ir/car/detail-bok6vfxp-peugeot-206ir-type2-1383
پراید,پراید، صندوق دار,2007,420000,تهران / افسریه,450000000.0,lumpsum,دنده ای,نقره ای,مشکی,چند لکه رنگ,1.3,https://bama.ir/car/detail-wyvvm0yx-pride-sedan-1386
ام وی ام,ام وی ام، 110,2006,191000,کرج / باغستان,330000000.0,lumpsum,دنده ای,نقره ای,-,چند لکه رنگ,0.8,https://bama.ir/car/detail-9uqrc4nk-mvm-110-3cylinder-1385
پژو,پژو، 206,2017,200000,اردبیل,1200000000.0,lumpsum,دنده ای,سفید,مشکی,یک لکه رنگ,1.4,https://bama.ir/car/detail-bzoe6e2u-peugeot-206ir-type2-1396
هیوندای,هیوندای، النترا,2014,135000,تهران / سعادت‌آباد,3950000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.8,https://bama.ir/car/detail-bngbmnd2-hyundai-elantra-1.8l-2014
زامیاد,زامیاد، وانت نیسان,2008,290000,قم / بلوار 15 خرداد,1200000000.0,lumpsum,دنده ای,آبی,آبی,دور رنگ,2.4,https://bama.ir/car/detail-czr3evwr-zamyad-pickup-cng-1387
ب ام و,ب ام و، X2,2025,0,تهران / بهشتی,15700000000.0,lumpsum,اتوماتیک,نوک مدادی,موکا,بدون رنگ,2.0,https://bama.ir/car/detail-ailm4ynf-bmw-x2-sdrive25i-2025
پژو,پژو، 206 SD,2019,119000,کرج / کمال‌شهر,1450000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-sedim0nv-peugeot-206sd-v8-1398
کوییک,کوییک، GX,2023,49000,تهران / جنت‌آباد جنوبی,1025000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-wq4nbc25-quick-gx-lmt-1402
شاهین,شاهین، G دنده ای,2023,67000,تهران / یوسف‌آباد,1550000000.0,lumpsum,دنده ای,سفید,-,گلگیر تعویض,1.5,https://bama.ir/car/detail-q58xccq1-shahin-g-1402
پژو,پژو، پارس,2022,137000,بندرعباس,1870000000.0,lumpsum,دنده ای,سفید,-,صافکاری بدون رنگ,1.6,https://bama.ir/car/detail-em2v8104-peugeot-pars-lx-1401
فولکس,فولکس، گل,2007,320000,کرج / باغستان,650000000.0,lumpsum,دنده ای,قرمز,-,دو لکه رنگ,1.8,https://bama.ir/car/detail-jlzqk1hg-volkswagen-gol-1386
تارا,تارا، دنده ای V1 پلاس,2025,9700,اصفهان / امیریه,2000000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-fqrta3oi-tara-v1p-6mt-1404
کیا,کیا، سراتو (مونتاژ),2017,210000,اصفهان / دانشگاه صنعتی اصفهان,3550000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-tk35klhe-kia-ceratoir-2000optional-1396
زامیاد,زامیاد، وانت نیسان,2022,34000,اهواز / کوروش (کوی ملت),1480000000.0,lumpsum,دنده ای,آبی,مشکی,بدون رنگ,2.4,https://bama.ir/car/detail-xdarjpmk-zamyad-pickup-gas-1401
جک,جک، S5,2019,61000,اصفهان / جابر انصاری,3180000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-py0tpujq-jac-s5-at2000-1398
ام وی ام,ام وی ام، X22 PRO,2025,44500,اصفهان / آینه خانه,2300000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-qgdwnqmb-mvm-x22pro-mt-1404
دنا,دنا، پلاس EF7,2022,77000,بندرلنگه,1950000000.0,lumpsum,اتوماتیک,خاکستری,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-nc9qy7hf-dena-plus-turboautomatic-1401
دوو,دوو، سیلو,1999,380000,تهران / بلورسازی,420000000.0,lumpsum,دنده ای,نوک مدادی,خاکستری,دور رنگ,1.5,https://bama.ir/car/detail-xntgpiev-daewoo-cielo-1378
زامیاد,زامیاد، وانت نیسان,2016,400000,اردبیل,1350000000.0,lumpsum,دنده ای,آبی,قهوه ای,یک لکه رنگ,2.8,https://bama.ir/car/detail-f5b98xk3-zamyad-pickup-diesel-1395
هیوندای,هیوندای، i20 (مونتاژ),2017,59000,تهران / مرزداران,3500000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.4,https://bama.ir/car/detail-bgbmxwax-hyundai-i20ir-1396
پراید,پراید، 131,2012,210000,تهران / وردآورد,580000000.0,lumpsum,دنده ای,سفید,-,یک لکه رنگ,1.3,https://bama.ir/car/detail-upwfdkqa-pride-131-sl-1391
دنا,دنا، پلاس EF7,2024,47000,تهران / گلاب دره,2300000000.0,lumpsum,اتوماتیک,مشکی,-,یک لکه رنگ,1.7,https://bama.ir/car/detail-mji9hpgv-dena-plus-turboautomaticoptional-1403
پژو,پژو، 207,2020,251000,اسلام شهر,1330000000.0,lumpsum,دنده ای,سفید,مشکی,دو لکه رنگ,1.6,https://bama.ir/car/detail-8zhksdxp-peugeot-207-mt-1399
تویوتا,تویوتا، فرانت لندر هیبرید,2025,0,اصفهان / آبشار,8500000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-g1irqmdl-toyota-frontlander-2.0liter-2025
چری,چری، آریزو 5T اسپرت FL,2025,15000,بندرعباس,3300000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-adlylk7i-chery-arrizo5tsport-ie-1404
پژو,پژو، 206,2017,172000,کرج / جردن,1100000000.0,lumpsum,دنده ای,قرمز,مشکی,دو لکه رنگ,1.6,https://bama.ir/car/detail-qojizbwc-peugeot-206ir-type5-1396
تارا,تارا، اتوماتیک V4,2025,56000,اهواز / زیتون کارمندی,2300000000.0,lumpsum,اتوماتیک,تیتانیوم,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-nnvtdhfu-tara-automaticv4-lx-1404
هیوندای,هیوندای، اکسنت,2014,200000,تهران / ایرانمال,2700000000.0,lumpsum,اتوماتیک,سفید,-,دور رنگ,1.6,https://bama.ir/car/detail-rwgdgihy-hyundai-accent-full-2014
راین,راین، V5,2016,194000,شیراز / آبیاری,900000000.0,lumpsum,دنده ای,سفید,مشکی,صافکاری بدون رنگ,1.5,https://bama.ir/car/detail-9pf84ymw-rayen-v5-mt-1395
فونیکس,فونیکس، آریزو 6 جی تی (Z6 GT),2025,13000,تهران / الهیه,4400000000.0,lumpsum,اتوماتیک,مشکی,قرمز,بدون رنگ,1.6,https://bama.ir/car/detail-npbazq3u-fownix-arrizo6gt-excellent-1404
مزدا,مزدا، 3 نیو صندوق دار,2018,116000,تهران / ایرانمال,4500000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,2.0,https://bama.ir/car/detail-su8zoy0o-mazda-3sedan-2.0ltype4-1397
لکسوس,لکسوس، NX,2017,163000,تهران / ایرانمال,14250000000.0,lumpsum,اتوماتیک,سفید,-,یک لکه رنگ,2.0,https://bama.ir/car/detail-1t3qsbj2-lexus-nx-200t-2017
تارا,تارا، اتوماتیک V2,2023,118000,محلات,1850000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-7qifpry5-tara-automatic-1402
هیوندای,هیوندای، ولستر,2016,185000,تهران / ایرانمال,3790000000.0,lumpsum,اتوماتیک,سفید,-,گلگیر رنگ,1.6,https://bama.ir/car/detail-xmc8wygb-hyundai-veloster-2016
هیوندای,هیوندای، توسان L,2025,0,تهران / سعادت‌آباد,8500000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-tunknzra-hyundai-tucsonl-1.5literturbo-2025
بنز,بنز، کلاس C,2010,156000,تهران / سعادت‌آباد,6700000000.0,lumpsum,اتوماتیک,سفید,مشکی,چند لکه رنگ,1.8,https://bama.ir/car/detail-zld4s5n3-mercedesbenz-cclass-c200-2010
پراید,پراید، صندوق دار,2005,120000,تهران / تسلیحات,600000000.0,lumpsum,دنده ای,سفید,نوک مدادی,بدون رنگ,1.3,https://bama.ir/car/detail-h857c02u-pride-sedan-1384
تارا,تارا، دنده ای V1 پلاس,2026,0,تهران / کوی نوبنیاد,2050000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-gysomzqq-tara-v1p-6mt-1405
هیوندای,هیوندای، النترا,2014,166000,تهران / ایرانمال,3990000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,1.8,https://bama.ir/car/detail-f57uomzn-hyundai-elantra-1.8l-2014
تویوتا,تویوتا، لندکروز چهار در,2012,160000,تهران / الهیه,29000000000.0,lumpsum,اتوماتیک,مشکی,کرم,دو لکه رنگ,4.0,https://bama.ir/car/detail-1vfdmvs6-toyota-landcruiser4door-v64000cc-2012
تیگارد,تیگارد، تیسان S05,2026,0,تهران / میرداماد,4300000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-x2psxy6j-tigardmotor-tissans05-1.5literturbo-1405
پژو,پژو، 206,2010,260000,تهران / شهرک غرب,800000000.0,lumpsum,دنده ای,سفید,مشکی,دور رنگ,1.4,https://bama.ir/car/detail-ra0b8ohj-peugeot-206ir-type2-1389
هیوندای,هیوندای، سانتافه,2016,84000,تهران / ایرانمال,6570000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,2.4,https://bama.ir/car/detail-grunh7h5-hyundai-santafeix45-2400cc-2016
کوییک,کوییک، SR,2025,0,تهران / حشمتیه,1000000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-lofr91xi-quick-sr-mt-1404
هیوندای,هیوندای، سوناتا هیبرید,2018,122000,تهران / قلهک,6890000000.0,lumpsum,اتوماتیک,سرمه ای,قهوه ای,یک لکه رنگ,2.0,https://bama.ir/car/detail-sphkjtte-hyundai-sonatahybrid-glsplus-2018
پژو,پژو، 207,2026,0,جیرفت,1750000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.4,https://bama.ir/car/detail-v4kww8af-peugeot-207-tu3mt-1405
ام وی ام,ام وی ام، X22 PRO,2022,26000,تهران / ایرانمال,2150000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,1.0,https://bama.ir/car/detail-endupozs-mvm-x22pro-ie-1401
دنا,دنا، پلاس EF7,2024,17500,تهران / ازگل,2500000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.7,https://bama.ir/car/detail-ebmplrw5-dena-plus-turboautomaticoptional-1403
کوییک,کوییک، اتوماتیک,2018,24000,کرج / باغستان,1400000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-vs34zlab-quick-atfull-1397
فونیکس,فونیکس، FX,2023,58000,تهران / ایرانمال,4290000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,1.6,https://bama.ir/car/detail-julr6bhz-fownix-fx-premium-1402
دانگ فنگ,دانگ فنگ، H30 کراس,2018,136000,ساری,1750000000.0,lumpsum,اتوماتیک,مشکی,خاکستری,خط و خش جزئی,1.6,https://bama.ir/car/detail-ibjayshp-dongfeng-h30cross-1397
جک,جک، S5,2016,210000,قائم شهر,10012000000.0,installment,اتوماتیک,سفید,-,یک درب رنگ,2.0,https://bama.ir/car/detail-aogvmvhe-jac-s5-at2000-1395
مزدا,مزدا، 3 وارداتی,2025,0,تهران / شهید بهشتی,8808000000.0,installment,اتوماتیک,مشکی,قرمز,بدون رنگ,2.0,https://bama.ir/car/detail-p2orugdb-mazda-3-2.0literpremium-2025
لوکانو,لوکانو، L7,2025,8000,تهران / میرداماد,6300000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-wkspu0j7-lucano-l7-1.6literturbo-1404
بنز,بنز، کلاس C,2014,140000,تهران / ایرانمال,9500000000.0,lumpsum,اتوماتیک,سفید,-,درب تعویض,1.8,https://bama.ir/car/detail-yvwubpyi-mercedesbenz-cclass-c200-2014
کوییک,کوییک، دنده ای R,2020,106000,اصفهان / هشت بهشت,885000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-xffs3tx8-quick-manualr-1399
تارا,تارا، دنده ای V1,2023,52000,رباط کریم,1725000000.0,lumpsum,دنده ای,تیتانیوم,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-ogjxzlf7-tara-manual-1402
تویوتا,تویوتا، راوفور,2025,1200,تهران / ایرانمال,10000000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,2.0,https://bama.ir/car/detail-rtfdmtc4-toyota-rav4-2.0literawd-2025
پژو,پژو، 207,2017,90000,تهران / منیریه,1560000000.0,lumpsum,دنده ای,مشکی,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-2d1ejy3h-peugeot-207-mt-1396
کی ام سی,کی ام سی، J7,2024,25000,همدان,3880000000.0,lumpsum,اتوماتیک,خاکستری,-,بدون رنگ,1.5,https://bama.ir/car/detail-e9srxrlv-kmc-j7-1403
رنو,رنو، تالیسمان,2017,125000,تهران / ایرانمال,6000000000.0,lumpsum,اتوماتیک,مشکی,-,صافکاری بدون رنگ,1.6,https://bama.ir/car/detail-tbwgo6nh-renault-talisman-e3-2017
چانگان,چانگان، CS 35 پلاس,2024,22000,اصفهان / وحید,4350000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.4,https://bama.ir/car/detail-z1heynle-changan-cs35plus-type3-2024
شاهین,شاهین، پلاس اتوماتیک AT,2025,0,گرگان,2570000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-syhdc1ca-shahin-plusat-at6-1404
پژو,پژو، 206,2019,166000,تهران / شهرک راه‌آهن,1000000000.0,lumpsum,دنده ای,دلفینی,خاکستری,دو لکه رنگ,1.4,https://bama.ir/car/detail-fv9smoty-peugeot-206ir-type2-1398
رنو,رنو، فلوئنس,2015,125000,تهران / یوسف‌آباد,2950000000.0,lumpsum,دنده ای,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-nt4jq0fx-renault-fluence-mt-2015
اشکودا,اشکودا، کاروک,2025,0,تهران / حسین‌آباد,6600000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.4,https://bama.ir/car/detail-d9hx3m0n-skoda-karoq-1.4literturbo-2025
مزدا,مزدا، EZ60 EREV,2025,0,تهران / نیاوران,6000000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-cbw7vjro-mazda-ez60erev-1.5liter-2025
ریسپکت,ریسپکت، پرایم,2024,15000,تهران / پیروزی,3400000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-gzeseus2-respect-prime-type2-1403
کی ام سی,کی ام سی، J7,2023,57000,تهران / ایرانمال,3550000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,1.5,https://bama.ir/car/detail-ygkiy2mf-kmc-j7-1402
چری,چری، تیگو 7,2021,63000,تهران / ایرانمال,3190000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-pnny1xht-chery-tiggo7-ie-1400
جک,جک، S5,2016,178000,بابل,2350000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,2.0,https://bama.ir/car/detail-x0l1mewg-jac-s5-mt2000-1395
نیسان,نیسان، مورانو,2009,130000,تهران / دهکده المپیک,4000000000.0,lumpsum,اتوماتیک,مشکی,کرم,دو لکه رنگ,3.5,https://bama.ir/car/detail-gomd3hfj-nissan-murano-le-2009
دنا,دنا، پلاس EF7,2018,62000,اصفهان / آینه خانه,1350000000.0,lumpsum,دنده ای,خاکستری,-,گلگیر رنگ,1.7,https://bama.ir/car/detail-j3sd7f6v-dena-plus-basicmanual-1397
اشکودا,اشکودا، اوکتاویا پرو,2024,1300,تهران / جنت‌آباد جنوبی,6250000000.0,lumpsum,اتوماتیک,خاکستری,مشکی,بدون رنگ,1.4,https://bama.ir/car/detail-4xl0ihsp-skoda-octavia-1.4literturbo-2024
هوندا,هوندا، آکورد,2014,157000,تهران / ایرانمال,4700000000.0,lumpsum,اتوماتیک,سفید,-,دو لکه رنگ,2.4,https://bama.ir/car/detail-hqylxb1p-honda-accord-exb-2014
رنو,رنو، ساندرو,2016,62000,همدان,2400000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-l4solq2e-renault-sandero-at-1395
تویوتا,تویوتا، پریوس,2017,130000,تهران / سعادت‌آباد,4580000000.0,lumpsum,اتوماتیک,سفید صدفی,-,بدون رنگ,1.8,https://bama.ir/car/detail-6joxji29-toyota-prius-c-2017
مزدا,مزدا، 3 نیو صندوق دار,2010,157000,تهران / آذری,3350000000.0,lumpsum,اتوماتیک,نقره ای,طوسی,بدون رنگ,2.0,https://bama.ir/car/detail-18edlcto-mazda-3sedan-2.0ltype3-1389
بنز,بنز، کلاس CLS,2012,190000,تهران / ایرانمال,18000000000.0,lumpsum,اتوماتیک,نوک مدادی,-,بدون رنگ,4.7,https://bama.ir/car/detail-cbiaseyf-mercedesbenz-clsclass-cls500-2012
کوییک,کوییک، GXR,2026,0,کرج / مهرشهر - فاز 4,1290000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-nxyxyrul-quick-gxr-lmt-1405
